STP0	0.	15.06822942487333	-0.1875670977514179	0.	5.466361931979657	-0.9547250134572445	0.
STP2	7.307500000000005	7.467460940738525	-0.6783217220047961	1.076760357349069	15.85438346866462	0.6544402813322528	0.5118960991846299
STP4	13.9745	3.12134573100793	0.382215855852952	1.914281313939695	30.43277446643967	3.092006966498228	0.9189870939304601
SRP1	17.498065	4.735711379862082	-0.8013591281505154	3.041882096822892	13.26125224033181	1.839815514969387	1.093804416276976
SRP2	24.64512400000006	4.560311434000479	-0.7200065545018095	4.14121098278311	13.28240517671559	1.839551157940964	1.887754384263158
SRP3	31.79218300000012	4.484019540053193	-0.7699866215539304	5.298121435853854	13.32461366182046	1.847040030773623	2.679285817214409
SRP4	38.93924200000036	4.755362609021273	-0.7884852866423968	6.410133256087229	13.30228703128988	1.847096144218131	3.470060723672004
SRP5	46.08630100000059	4.490419017478106	-0.7152416772916083	7.520704026389192	13.26069938428207	1.839605711035199	4.263271672422162
SRP6	53.23336000000082	4.552263582274305	-0.788852675040445	8.678001882389472	13.28418244527326	1.839757884563365	5.057174794695763
SRP7	60.38041900000105	4.739432715920211	-0.7695246014299336	9.778293858166313	13.32511709724551	1.847244086246908	5.848619386876878
SRP8	67.52747800000127	4.442208082521617	-0.720220193147926	10.90340070368669	13.30049576366993	1.846883743411643	6.639443262502868
SRP9	74.67453700000121	4.62882255965008	-0.8015524806892169	12.05405455993204	13.26024575875465	1.839407561805244	7.432739986692917
SIP1	84.84283100000115	12.23924186921111	-1.750226786548321	13.55794336539516	5.067901388904904	0.8603980753087852	8.602584695431336
SIP2	88.94101100000125	4.927587975305038	0.5330923121258025	14.08160842408396	12.12757384973465	-1.409429814850979	9.183593484995116
SRP10	96.11487500000112	4.447294344941818	-0.7320889894323734	15.22431213808813	13.32189346923186	1.845929690549129	9.987846194283712
SRP11	103.2619340000011	4.663838294141088	-0.7994398170887441	16.3653744685711	13.31207374340886	1.848258542530387	10.77835266220418
SRP12	110.408993000001	4.640001186608474	-0.7389917723576406	17.46271679247653	13.26315679819855	1.84068502651863	11.57109620694922
SRP13	117.5560520000009	4.453434295575875	-0.7476591675702445	18.60788658597252	13.27433676076376	1.838566771799779	12.36528224729865
SRP14	124.7031110000009	4.711894103736381	-0.7972072736201814	19.73646626583331	13.32294282401301	1.846199190261104	13.15718486107852
SRP15	131.8501700000003	4.573427234176412	-0.7262291951556247	20.83792903749215	13.31041126942092	1.84810520981322	13.94771462957295
SRP16	138.9972289999994	4.489100524894509	-0.7659416667063714	21.99030922242098	13.26215367194191	1.840419790539694	14.74055993249038
SRP17	146.1442879999986	4.73361493674496	-0.7869781543973687	23.10583019727211	13.27602712875008	1.838727479951415	15.53471966640986
SEP5	149.8428879999981	9.560301025476083	1.531816711770417	23.57493370661517	6.943477962328219	-1.141026321392624	16.01060306415869
SEP4	155.6531377999985	17.50200845169564	-2.837458874077743	24.3619348506713	1.522803550193277	0.5080495485144413	17.06683212594037
SEP3	163.9571377999982	12.47192980086229	-2.093800928416239	24.97211727340511	35.63153007829635	5.131413675981983	18.7539809309527
SEP1	171.2253977999982	65.99142306557505	-5.308320675058243	25.22871815575066	1.552623929827493	-0.4540014348478744	20.5633018056561
SEP0	176.917257799998	31.84839218467251	21.73959207654251	25.30000609786665	72.44254969171843	-26.13017828025081	21.48686877311971
NEP0	183.6972577999987	31.84839218466806	-21.73959207653975	27.96798682089498	72.4425496917165	26.13017828024937	24.59493551176753
NEP1	189.3891177999984	65.9914230655691	5.308320675057431	28.03927476301097	1.552623929828501	0.454001434848337	25.51850247923072
NEP3	196.6573777999985	12.47192980086359	2.093800928416098	28.29587564535652	35.63153007827844	-5.131413675979859	27.32782335393444
NEP4	204.9613777999982	17.50200845170212	2.837458874078775	28.90605806809019	1.522803550193857	-0.5080495485140689	29.01497215894626
NEP5	210.7716275999985	9.56030102547633	-1.531816711770082	29.69305921214609	6.943477962323525	1.141026321391892	30.0712012207282
NRP17	214.4702275999981	4.733614936743634	0.7869781543973992	30.16216272148921	13.27602712874449	-1.838727479951168	30.54708461847729
NRP16	221.6172865999972	4.489100524894429	0.7659416667059934	31.27768369634064	13.26215367194897	-1.840419790541084	31.34124435239671
NRP15	228.7643455999964	4.573427234177725	0.7262291951560776	32.43006388126918	13.31041126942628	-1.848105209813427	32.13408965531364
NRP14	235.9114045999955	4.71189410373468	0.7972072736199927	33.53152665292804	13.3229428240058	-1.846199190259708	32.92461942380811
NRP13	243.0584635999947	4.453434295576579	0.7476591675700323	34.66010633278904	13.27433676075859	-1.838566771799606	33.71652203758841
NRP12	250.2055225999939	4.640001186609167	0.7389917723580997	35.80527612628469	13.26315679820582	-1.84068502652002	34.51070807793779
NRP11	257.3525815999938	4.663838294139381	0.7994398170883804	36.9026184501903	13.31207374341384	-1.848258542530528	35.30345162268237
NRP10	264.4996405999945	4.447294344943129	0.7320889894323682	38.04368078067338	13.32189346922444	-1.845929690547732	36.09395809060296
NIP3	268.8576845999945	10.44337469922221	1.564625320322416	38.75522744475695	6.012845146178834	-0.9794727932927745	36.58508714042426
NIP1	275.7716845999958	12.23924186920699	1.750226786547899	39.71004955336615	5.067901388906832	-0.8603980753096482	37.47921958945584
NRP9	285.9399785999968	4.628822559651559	0.8015524806892745	41.2139383588294	13.26024575875629	-1.839407561804824	38.64906429819364
NRP8	293.0870375999975	4.442208082521359	0.7202201931482631	42.3645922150745	13.30049576366131	-1.846883743410328	39.44236102238394
