stp0 9
stp2 8
stp4 8
srp1 8
srp2 8
srp3 8
srp4 8
srp5 8
srp6 8
srp7 8
srp8 8
srp9 8
sip1 8
sip2 8
srp10 8
srp11 8
srp12 8
srp13 8
srp14 8
srp15 8
srp16 8
srp17 8
sep5 9
sep4 9
sep3 9
sep1 9
sep0 9
nep0 9
nep1 9
nep3 9
nep4 9
nep5 9
nrp17 8
nrp16 9
nrp15 9
nrp14 9
nrp13 9
nrp12 9
nrp11 9
nrp10 9
nip3 9
nip1 9
nrp9 9
nrp8 9
nrp7 9
nrp6 9
nrp5 9
nrp4 9
nrp3 9
nrp2 9
nrp1 9
ntp4 9
ntp2 9
ntp0 9
